inspection_id,license_,facility_type,risk,zip,inspection_date,inspection_type,results,latitude,longitude
2625809,30442,Restaurant,Risk 1 (High),60647,2025-10-22T00:00:00.000,Canvass,Pass,41.93003994138057,-87.70922788597379
2625810,2841390,Restaurant,Risk 1 (High),60621,2025-10-22T00:00:00.000,Complaint,Pass,41.779784072879195,-87.64970295329033
2625811,2088686,Restaurant,Risk 1 (High),60601,2025-10-22T00:00:00.000,Canvass,Fail,41.88631251428426,-87.62054176987209
2625812,2501598,Restaurant,Risk 1 (High),60623,2025-10-22T00:00:00.000,Short Form Complaint,Pass,41.846287752477586,-87.70156191989919
2625813,2510601,Restaurant,Risk 1 (High),60655,2025-10-22T00:00:00.000,Canvass,Pass,41.70648710708992,-87.68230267534743
2625814,2924897,Restaurant,Risk 1 (High),60622,2025-10-22T00:00:00.000,Complaint,Fail,41.90339206172967,-87.67137668381264
2625815,2404445,Restaurant,Risk 1 (High),60639,2025-10-22T00:00:00.000,Canvass,Pass,41.91705432233081,-87.72670903600198
2625816,2983105,Restaurant,Risk 2 (Medium),60628,2025-10-22T00:00:00.000,Complaint,Pass,41.6781695655262,-87.62036636694874
2625817,2569858,Restaurant,Risk 2 (Medium),60638,2025-10-22T00:00:00.000,Canvass Re-Inspection,Pass,41.79392294638772,-87.80144211165198
2625818,3020568,Grocery Store,Risk 2 (Medium),60608,2025-10-22T00:00:00.000,License Re-Inspection,Pass,41.832244173442454,-87.6800730940298
2625819,2609768,Children's Services Facility,Risk 1 (High),60611,2025-10-22T00:00:00.000,Complaint Re-Inspection,Pass,41.89097172346226,-87.62148346737622
2625820,3056467,Mobile Frozen Desserts Vendor,Risk 3 (Low),60649,2025-10-22T00:00:00.000,License,Pass,41.763170624145694,-87.56354262386552
2625823,2621145,Restaurant,Risk 1 (High),60653,2025-10-22T00:00:00.000,Complaint,Fail,41.809775293809125,-87.59473652376485
2625857,23421,School,Risk 1 (High),60653,2025-10-22T00:00:00.000,Canvass Re-Inspection,Pass,41.81133445243728,-87.59850029840972
2625902,2120185,Restaurant,Risk 1 (High),60607,2025-10-22T00:00:00.000,Complaint,Fail,41.884351914473434,-87.656787588102
2625825,2851442,CHARTER SCHOOL,Risk 1 (High),60639,2025-10-23T00:00:00.000,Canvass,Pass,41.91745895014328,-87.75936984882935
2625826,1841808,Bakery,Risk 2 (Medium),60629,2025-10-23T00:00:00.000,Canvass,Pass,41.76539837042685,-87.72228675266516
2625827,2918258,Children's Services Facility,Risk 1 (High),60614,2025-10-23T00:00:00.000,License,Fail,41.92643805353726,-87.67133510619817
2625828,2570074,Restaurant,Risk 1 (High),60616,2025-10-23T00:00:00.000,Canvass,Fail,41.852777217792976,-87.6223851165151
2625829,1842767,Restaurant,Risk 1 (High),60622,2025-10-23T00:00:00.000,Canvass Re-Inspection,Pass,41.903254515018354,-87.6798250453467
2625832,28481,Restaurant,Risk 2 (Medium),60617,2025-10-23T00:00:00.000,Canvass,Pass,41.72273739012355,-87.57550803236391
2625833,2993581,Liquor,Risk 3 (Low),60640,2025-10-23T00:00:00.000,License,Pass,41.97332527471334,-87.66792167114302
2625834,2698526,Children's Services Facility,Risk 1 (High),60609,2025-10-23T00:00:00.000,Canvass Re-Inspection,Pass,41.829022397246796,-87.67965129918872
2625835,1244647,Grocery Store,Risk 2 (Medium),60628,2025-10-23T00:00:00.000,Canvass,Pass,41.71247490069355,-87.61996082597439
2625837,3051430,Daycare (2 - 6 Years),Risk 1 (High),60634,2025-10-23T00:00:00.000,License Re-Inspection,Pass,41.9385029253375,-87.78042639355593
2625838,2641966,Restaurant,Risk 1 (High),60605,2025-10-23T00:00:00.000,Canvass,Fail,41.87181181410728,-87.62431549922361
2625839,2522836,Daycare (2 - 6 Years),Risk 1 (High),60647,2025-10-23T00:00:00.000,Canvass,Pass,41.917328127322264,-87.68236523070959
2625840,23917,Restaurant,Risk 1 (High),60632,2025-10-23T00:00:00.000,Canvass,Pass,41.81619009172191,-87.70105488960627
2625841,3052342,Restaurant,Risk 2 (Medium),60622,2025-10-23T00:00:00.000,License Re-Inspection,Pass,41.905131758861906,-87.66768922073551
2625843,2856647,Restaurant,Risk 1 (High),60608,2025-10-23T00:00:00.000,Canvass,Pass,41.86580003172552,-87.67607360607634
2625845,2583325,Restaurant,Risk 1 (High),60639,2025-10-23T00:00:00.000,Canvass,Pass,41.924093270217625,-87.76577411821921
2625846,2924125,Restaurant,Risk 1 (High),60639,2025-10-23T00:00:00.000,Canvass,Fail,41.92451447028701,-87.7334283377626
2625847,1091886,Grocery Store,Risk 1 (High),60623,2025-10-23T00:00:00.000,Canvass,Pass,41.83674996075794,-87.72613265682901
2625849,2948191,Restaurant,Risk 1 (High),60606,2025-10-23T00:00:00.000,Canvass,Pass,41.885248026568625,-87.63554591705974
2625850,2483780,Grocery Store,Risk 1 (High),60634,2025-10-23T00:00:00.000,Complaint,Pass,41.938669321442646,-87.76777554340843
2625851,2934288,Restaurant,Risk 1 (High),60611,2025-10-23T00:00:00.000,Canvass,Fail,41.89490330235543,-87.62074372623964
2625852,2791311,Daycare Above and Under 2 Years,Risk 1 (High),60609,2025-10-23T00:00:00.000,License,Fail,41.80715363270352,-87.66507931081918
2625853,3051801,Restaurant,Risk 3 (Low),60632,2025-10-23T00:00:00.000,License,Pass,41.81619009172191,-87.70105488960627
2625854,2086,Restaurant,Risk 1 (High),60629,2025-10-23T00:00:00.000,Complaint Re-Inspection,Fail,41.77869630305849,-87.728713965789
2625855,2753926,Restaurant,Risk 1 (High),60614,2025-10-23T00:00:00.000,Canvass,Fail,41.921270643763854,-87.64876381697265
2625856,2452040,Daycare (2 - 6 Years),Risk 1 (High),60617,2025-10-23T00:00:00.000,License Re-Inspection,Pass,41.72205802488057,-87.57913871678048
2625858,2184320,Grocery Store,Risk 1 (High),60628,2025-10-23T00:00:00.000,Complaint,Pass,41.69631368397275,-87.59663224393329
2625859,2374277,Restaurant,Risk 1 (High),60644,2025-10-23T00:00:00.000,Canvass,Pass,41.8881002424543,-87.77385258809792
2625863,3056206,Grocery Store,Risk 3 (Low),60636,2025-10-23T00:00:00.000,License,Pass,41.772401759937566,-87.68360273081268
2625864,1984969,Restaurant,Risk 1 (High),60654,2025-10-23T00:00:00.000,Canvass Re-Inspection,Pass,41.890924221316645,-87.6316177901787
2625866,2867383,Restaurant,Risk 1 (High),60619,2025-10-23T00:00:00.000,Complaint,Fail,41.75819780166309,-87.62068479659459
2625867,2569202,Restaurant,Risk 1 (High),60623,2025-10-23T00:00:00.000,Canvass,Pass,41.84451619427469,-87.71277572197552
2625869,2846029,Restaurant,Risk 1 (High),60622,2025-10-23T00:00:00.000,Canvass,Fail,41.91067688299753,-87.67212628468288
2625870,2283318,Restaurant,Risk 1 (High),60601,2025-10-23T00:00:00.000,Complaint Re-Inspection,Pass,41.88457966297369,-87.63375683353853
2625872,13159,Restaurant,Risk 1 (High),60647,2025-10-23T00:00:00.000,Canvass Re-Inspection,Pass,41.92472830036969,-87.71583394678818
2625874,2364148,Restaurant,Risk 1 (High),60611,2025-10-23T00:00:00.000,Canvass,Pass,41.892094136861786,-87.61156988394656
2625875,2900953,Restaurant,Risk 1 (High),60607,2025-10-23T00:00:00.000,Canvass,Fail,41.88688339586643,-87.64934800192064
2625876,2364149,Restaurant,Risk 1 (High),60611,2025-10-23T00:00:00.000,Canvass,Pass,41.892094136861786,-87.61156988394656
2625877,2966138,Restaurant,Risk 1 (High),60607,2025-10-23T00:00:00.000,Complaint Re-Inspection,Fail,41.8813723771897,-87.66466303702968
2625881,2744656,Restaurant,Risk 1 (High),60614,2025-10-23T00:00:00.000,Canvass,Pass,41.91843793897503,-87.63842632810974
2625882,2215466,Daycare (Under 2 Years),Risk 1 (High),60623,2025-10-23T00:00:00.000,Canvass,Fail,41.855378986280684,-87.70040521997677
2625884,2698417,Restaurant,Risk 1 (High),60605,2025-10-23T00:00:00.000,Canvass Re-Inspection,Pass,41.87278061406621,-87.63077151242979
2625885,1879164,Restaurant,Risk 1 (High),60666,2025-10-23T00:00:00.000,Canvass,Pass,42.00875076599798,-87.90687413400109
2625887,2738314,Restaurant,Risk 1 (High),60647,2025-10-23T00:00:00.000,Complaint Re-Inspection,Pass,41.930190942014534,-87.70947504959446
2625888,24841,School,Risk 1 (High),60637,2025-10-23T00:00:00.000,Canvass,Fail,,
2625889,3056096,Restaurant,Risk 1 (High),60652,2025-10-23T00:00:00.000,License,Pass,41.756876394824594,-87.72232173825547
2625890,2912426,Restaurant,Risk 1 (High),60660,2025-10-23T00:00:00.000,Canvass,Pass,41.99026676910521,-87.65553959104305
2625891,1212,Restaurant,Risk 1 (High),60608,2025-10-23T00:00:00.000,Canvass,Pass,41.847573840855105,-87.68321583947979
2625892,2215493,Children's Services Facility,Risk 1 (High),60636,2025-10-23T00:00:00.000,Canvass,Pass,41.76877482214449,-87.65616134708598
2625895,2961706,Restaurant,Risk 2 (Medium),60659,2025-10-23T00:00:00.000,Complaint,Pass,41.99749525704475,-87.69705608404989
2625896,2846344,Restaurant,Risk 1 (High),60611,2025-10-23T00:00:00.000,Canvass Re-Inspection,Pass,41.892094136861786,-87.61156988394656
2625897,2684069,Children's Services Facility,Risk 1 (High),60625,2025-10-23T00:00:00.000,License,Pass,41.970550218072056,-87.68993650758067
2625900,2677816,Restaurant,Risk 1 (High),60642,2025-10-23T00:00:00.000,Canvass,Fail,41.91052635223628,-87.66729841079488
2625901,2813664,Restaurant,Risk 1 (High),60657,2025-10-23T00:00:00.000,Canvass Re-Inspection,Pass,41.93363706398031,-87.6444837305273
2625904,2744389,Restaurant,Risk 1 (High),60606,2025-10-24T00:00:00.000,Canvass,Fail,41.88001342713154,-87.63657238450709
2625905,2379193,Restaurant,Risk 1 (High),60639,2025-10-24T00:00:00.000,Canvass,Pass,41.92793172691967,-87.72672316596858
2625908,2749587,Grocery Store,Risk 2 (Medium),60629,2025-10-24T00:00:00.000,Canvass,Pass,41.77835933880419,-87.73875954521854
2625909,2956390,Restaurant,Risk 1 (High),60605,2025-10-24T00:00:00.000,Canvass,Pass,41.87289101872792,-87.62900469068187
2625911,3036233,Restaurant,Risk 1 (High),60608,2025-10-24T00:00:00.000,License,Pass,41.85785845490005,-87.66927556079463
2625912,3056338,Restaurant,Risk 2 (Medium),60647,2025-10-24T00:00:00.000,License,Pass,41.918216513718804,-87.69707480291272
2625913,3052277,Restaurant,Risk 1 (High),60660,2025-10-24T00:00:00.000,License,Pass,41.99468314706896,-87.65855621351416
2625914,1576638,Restaurant,Risk 1 (High),60639,2025-10-24T00:00:00.000,Complaint,Pass,41.917296724880934,-87.75726362208049
2625915,3026626,Restaurant,Risk 2 (Medium),60636,2025-10-24T00:00:00.000,License,Pass,41.76818214021285,-87.68348507281085
2625916,2595986,Restaurant,Risk 1 (High),60654,2025-10-24T00:00:00.000,Complaint,Pass,41.892574218074905,-87.628425584301
2625917,23067,Restaurant,Risk 2 (Medium),60646,2025-10-24T00:00:00.000,Canvass,Pass,41.98996424302767,-87.73351985966113
2625918,2796496,Daycare Above and Under 2 Years,Risk 1 (High),60619,2025-10-24T00:00:00.000,License,Fail,41.75108435166194,-87.62372877109348
2625919,23021,School,Risk 1 (High),60622,2025-10-24T00:00:00.000,Canvass,Pass,41.91588633998172,-87.67449563016454
2625920,3046133,Restaurant,Risk 3 (Low),60605,2025-10-24T00:00:00.000,License,Pass,41.87289101872792,-87.62900469068187
2625921,2966299,Restaurant,Risk 1 (High),60607,2025-10-24T00:00:00.000,Canvass Re-Inspection,Pass,41.885448639524576,-87.65362347052474
2625922,2476370,Restaurant,Risk 1 (High),60601,2025-10-24T00:00:00.000,Short Form Complaint,Pass,41.886706472621086,-87.63174094543632
2625923,2446998,Grocery Store,Risk 1 (High),60657,2025-10-24T00:00:00.000,Short Form Complaint,Fail,41.93733843730944,-87.64445647150518
2625924,2808149,Shared Kitchen User (Long Term),Risk 1 (High),60647,2025-10-24T00:00:00.000,Canvass Re-Inspection,Pass,41.92208313968059,-87.69568558937954
2625925,3051939,Restaurant,Risk 1 (High),60625,2025-10-24T00:00:00.000,License,Fail,41.97577578783435,-87.71585211575645
2625926,2901396,Grocery Store,Risk 2 (Medium),60629,2025-10-24T00:00:00.000,Canvass,Pass,41.77841597436495,-87.7340575714638
2625927,2551793,Restaurant,Risk 2 (Medium),60628,2025-10-24T00:00:00.000,Complaint,Fail,41.692660628792865,-87.62594006085334
2625928,2574363,Restaurant,Risk 1 (High),60613,2025-10-24T00:00:00.000,Canvass,Pass,41.947202225469304,-87.65668775559263
2625930,2231759,Daycare Above and Under 2 Years,Risk 1 (High),60647,2025-10-24T00:00:00.000,License Re-Inspection,Fail,41.92462836192266,-87.7051242241362
2625932,2971808,Restaurant,Risk 1 (High),60605,2025-10-24T00:00:00.000,Canvass Re-Inspection,Pass,41.876797440785374,-87.63325591022408
2625935,3056091,Restaurant,Risk 1 (High),60612,2025-10-24T00:00:00.000,License,Pass,41.877611658237015,-87.67422786780573
2625936,1334706,Restaurant,Risk 1 (High),60622,2025-10-24T00:00:00.000,Canvass Re-Inspection,Pass,41.896437208407086,-87.6671546654279
2625937,2966138,Restaurant,Risk 1 (High),60607,2025-10-24T00:00:00.000,Complaint Re-Inspection,Pass,41.8813723771897,-87.66466303702968
2625938,31675,Grocery Store,Risk 1 (High),60608,2025-10-24T00:00:00.000,Short Form Complaint,Pass,41.85745274639578,-87.66168833106371
2625941,2632243,Restaurant,Risk 1 (High),60657,2025-10-24T00:00:00.000,Canvass Re-Inspection,Pass,41.93411787418876,-87.64612384665861
2625942,3041533,Restaurant,Risk 1 (High),60615,2025-10-24T00:00:00.000,License,Pass,41.79961532954368,-87.59229886576314
2625944,1982027,School,Risk 2 (Medium),60609,2025-10-24T00:00:00.000,Canvass Re-Inspection,Pass,41.803531572016084,-87.66741489595086
2625945,2501368,Restaurant,Risk 1 (High),60632,2025-10-24T00:00:00.000,Canvass,Pass,41.80804727165029,-87.70411882229871
2625946,1330889,Restaurant,Risk 1 (High),60626,2025-10-24T00:00:00.000,Canvass,Pass,42.009112103348805,-87.67298383450522
2625948,2988888,Restaurant,Risk 1 (High),60639,2025-10-24T00:00:00.000,Short Form Complaint,Fail,41.92428005782633,-87.73464807570147
2625949,2827666,Restaurant,Risk 1 (High),60622,2025-10-24T00:00:00.000,Complaint Re-Inspection,Pass,41.90116002680116,-87.66757975077441
2625950,2822381,Restaurant,Risk 1 (High),60614,2025-10-24T00:00:00.000,Canvass,Pass,41.93041200959479,-87.6438865291044
2625951,2996947,Daycare Above and Under 2 Years,Risk 1 (High),60629,2025-10-24T00:00:00.000,License Re-Inspection,Fail,41.77881339457602,-87.7197308566626
2625952,36111,Restaurant,Risk 1 (High),60625,2025-10-24T00:00:00.000,Canvass Re-Inspection,Pass,41.96840866874903,-87.72276877956554
2625953,2216870,Daycare Above and Under 2 Years,Risk 1 (High),60621,2025-10-24T00:00:00.000,Canvass,Pass,41.759624275469335,-87.64491795699766
2625954,3051585,Restaurant,Risk 1 (High),60616,2025-10-24T00:00:00.000,License,Pass,41.85410541494823,-87.63405906823053
2625957,2690292,Restaurant,Risk 1 (High),60659,2025-10-24T00:00:00.000,Complaint,Pass,41.99765846224234,-87.68767204213614
2625958,2728507,Restaurant,Risk 1 (High),60622,2025-10-24T00:00:00.000,Canvass Re-Inspection,Pass,41.90488420426394,-87.67745148114881
2625959,2109706,Restaurant,Risk 1 (High),60612,2025-10-24T00:00:00.000,Complaint,Pass,41.88424820966617,-87.69926640072916
2625960,1620610,Restaurant,Risk 1 (High),60615,2025-10-24T00:00:00.000,Complaint Re-Inspection,Pass,41.79507800761094,-87.58728421901719
2625963,1802415,Restaurant,Risk 1 (High),60613,2025-10-24T00:00:00.000,Canvass,Pass,41.948843780887984,-87.65800926199522
2625964,2956595,Restaurant,Risk 1 (High),60659,2025-10-24T00:00:00.000,Complaint Re-Inspection,Pass,41.99784774225133,-87.68948695936965
2625965,3052353,Grocery Store,Risk 3 (Low),60608,2025-10-24T00:00:00.000,License,Pass,41.86464672961594,-87.68600251219546
2625967,2738586,Restaurant,Risk 2 (Medium),60632,2025-10-24T00:00:00.000,Canvass Re-Inspection,Pass,41.801731853140566,-87.72355312492911
2625968,3056121,Grocery Store,Risk 3 (Low),60609,2025-10-24T00:00:00.000,License,Fail,41.79893753637153,-87.68351638236892
2625969,1518496,Restaurant,Risk 1 (High),60657,2025-10-24T00:00:00.000,Canvass,Pass,41.94604177875421,-87.65575347288572
2625971,2234115,Restaurant,Risk 1 (High),60647,2025-10-24T00:00:00.000,Canvass,Fail,41.9175611431489,-87.70116990701358
2625974,3056252,Restaurant,Risk 1 (High),60622,2025-10-24T00:00:00.000,License,Fail,41.901929968225176,-87.68685648794839
2625975,1801271,Restaurant,Risk 1 (High),60613,2025-10-24T00:00:00.000,Canvass Re-Inspection,Pass,41.94924954780584,-87.64825980109582
2625976,1873344,Restaurant,Risk 1 (High),60625,2025-10-24T00:00:00.000,Canvass,Fail,41.96714373617562,-87.67899332559362
2625977,3046024,Restaurant,Risk 2 (Medium),60644,2025-10-27T00:00:00.000,License,Pass,41.88811583751882,-87.7743835026447
2625979,2570074,Restaurant,Risk 1 (High),60616,2025-10-27T00:00:00.000,Canvass Re-Inspection,Fail,41.852777217792976,-87.6223851165151
2625982,822,Grocery Store,Risk 1 (High),60625,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.968445246044006,-87.71941657581395
2625984,2996947,Daycare Above and Under 2 Years,Risk 1 (High),60629,2025-10-27T00:00:00.000,License Re-Inspection,Pass,41.77881339457602,-87.7197308566626
2625985,51442,Restaurant,Risk 1 (High),60654,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.88830122742548,-87.62940669235189
2625986,2522696,Children's Services Facility,Risk 1 (High),60619,2025-10-27T00:00:00.000,Canvass,Pass,41.76129139131793,-87.60531999727651
2625987,26855,Restaurant,Risk 1 (High),60614,2025-10-27T00:00:00.000,Complaint Re-Inspection,Pass,41.914218841678505,-87.63495182369267
2625988,2939233,Catering,Risk 1 (High),60620,2025-10-27T00:00:00.000,Canvass,Pass,41.750608293340875,-87.6535946380355
2625989,2718083,Restaurant,Risk 2 (Medium),60632,2025-10-27T00:00:00.000,Short Form Complaint,Pass,41.79427426174653,-87.72304339449933
2625990,2647666,Restaurant,Risk 1 (High),60613,2025-10-27T00:00:00.000,Canvass,Fail,41.961477015001726,-87.66957102980291
2625991,3056102,Restaurant,Risk 1 (High),60640,2025-10-27T00:00:00.000,License,Pass,41.965267394985155,-87.65923797731207
2625993,1909539,Restaurant,Risk 1 (High),60666,2025-10-27T00:00:00.000,Canvass,Pass,42.00875076599798,-87.90687413400109
2625994,2506794,Children's Services Facility,Risk 1 (High),60634,2025-10-27T00:00:00.000,License,Fail,41.95809926481448,-87.77679908281232
2625995,1817627,Restaurant,Risk 1 (High),60623,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.85164601340353,-87.70613515053118
2625997,2245322,Daycare Above and Under 2 Years,Risk 1 (High),60660,2025-10-27T00:00:00.000,License,Pass,41.98386367207857,-87.66868894217718
2625998,2802569,Grocery Store,Risk 1 (High),60628,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.707500278012915,-87.60882266133223
2625999,3011258,Restaurant,Risk 1 (High),60654,2025-10-27T00:00:00.000,Complaint Re-Inspection,Pass,41.89068474385759,-87.62788499743118
2626000,6503,Restaurant,Risk 1 (High),60625,2025-10-27T00:00:00.000,Canvass Re-Inspection,Fail,41.98222979264743,-87.69383949704255
2626001,2646807,Restaurant,Risk 1 (High),60607,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.88368264688737,-87.64960506167954
2626002,17234,Restaurant,Risk 1 (High),60647,2025-10-27T00:00:00.000,Canvass,Pass,41.91760789157746,-87.68726399716304
2626003,3046617,Restaurant,Risk 1 (High),60624,2025-10-27T00:00:00.000,License,Pass,41.866017148612464,-87.72831529648006
2626004,2152972,Restaurant,Risk 1 (High),60639,2025-10-27T00:00:00.000,Canvass,Pass,41.93174039600656,-87.73919085225606
2626005,1300143,Restaurant,Risk 1 (High),60616,2025-10-27T00:00:00.000,Canvass,Fail,41.84534677608762,-87.64172615535112
2626007,1959621,Grocery Store,Risk 3 (Low),60617,2025-10-27T00:00:00.000,Complaint Re-Inspection,Fail,41.68104793495918,-87.53561213179208
2626008,2802966,Catering,Risk 1 (High),60605,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.87171754808042,-87.62431277689711
2626009,2289932,Daycare Above and Under 2 Years,Risk 1 (High),60619,2025-10-27T00:00:00.000,Canvass,Pass,41.7600332477471,-87.6052882334811
2626010,1909523,Restaurant,Risk 1 (High),60666,2025-10-27T00:00:00.000,Canvass,Pass,42.00875076599798,-87.90687413400109
2626012,2622747,Restaurant,Risk 2 (Medium),60628,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.705916515012575,-87.59412904802028
2626013,2616792,Restaurant,Risk 1 (High),60611,2025-10-27T00:00:00.000,Canvass,Fail,41.89327026295604,-87.62156654757308
2626014,1742271,Restaurant,Risk 1 (High),60647,2025-10-27T00:00:00.000,Canvass,Fail,41.91761294464501,-87.69591486630621
2626015,2522689,Daycare Above and Under 2 Years,Risk 1 (High),60620,2025-10-27T00:00:00.000,Canvass,Pass,41.75006890085261,-87.67724727258421
2626016,1270938,Restaurant,Risk 1 (High),60632,2025-10-27T00:00:00.000,Canvass,Pass,41.801172941326705,-87.68964172788282
2626019,2341086,Catering,Risk 1 (High),60640,2025-10-27T00:00:00.000,Canvass,Pass,41.966977535662984,-87.66663109705499
2626020,3016096,Restaurant,Risk 1 (High),60666,2025-10-27T00:00:00.000,Canvass,Pass,42.00875076599798,-87.90687413400109
2626023,3056370,Restaurant,Risk 2 (Medium),60625,2025-10-27T00:00:00.000,License,Pass,41.9768711432674,-87.70856375171243
2626025,2043542,Restaurant,Risk 1 (High),60607,2025-10-27T00:00:00.000,Canvass,Pass,41.88663282965053,-87.65193718995891
2626026,2124632,Restaurant,Risk 1 (High),60625,2025-10-27T00:00:00.000,Canvass,Pass,41.968140027975075,-87.72726300225054
2626027,2216133,Children's Services Facility,Risk 1 (High),60634,2025-10-27T00:00:00.000,License,Pass,41.9529985062923,-87.7726562439502
2626028,2543407,Restaurant,Risk 1 (High),60619,2025-10-27T00:00:00.000,Complaint,Pass,41.7387135956648,-87.60502774566517
2626029,2971808,Restaurant,Risk 1 (High),60605,2025-10-27T00:00:00.000,Recent Inspection,Pass,41.876797440785374,-87.63325591022408
2626031,2766818,Restaurant,Risk 1 (High),60639,2025-10-27T00:00:00.000,Canvass,Pass,41.923097678207924,-87.78527865943148
2626033,1821706,Restaurant,Risk 1 (High),60607,2025-10-27T00:00:00.000,Complaint Re-Inspection,Pass,41.88666984658428,-87.64890500808553
2626034,3015553,Restaurant,Risk 1 (High),60653,2025-10-27T00:00:00.000,Complaint Re-Inspection,Fail,41.81525376681689,-87.60653032909327
2626036,2846029,Restaurant,Risk 1 (High),60622,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.91067688299753,-87.67212628468288
2626038,2215769,Children's Services Facility,Risk 1 (High),60605,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.86189504867573,-87.62714188742741
2626039,2501793,Children's Services Facility,Risk 1 (High),60647,2025-10-27T00:00:00.000,License,Pass,41.91405842011423,-87.69602125022605
2626040,2626937,Restaurant,Risk 1 (High),60634,2025-10-27T00:00:00.000,Complaint,Pass,41.93839141038951,-87.77211894533082
2626042,2906740,Restaurant,Risk 1 (High),60654,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.89406148890399,-87.6372523399404
2626044,2758218,Restaurant,Risk 1 (High),60657,2025-10-27T00:00:00.000,Canvass,Pass,41.9451597671042,-87.65504218631185
2626046,64540,Restaurant,Risk 1 (High),60666,2025-10-27T00:00:00.000,Canvass,Pass,42.00875076599798,-87.90687413400109
2626047,1879165,Restaurant,Risk 1 (High),60666,2025-10-27T00:00:00.000,Canvass,Pass,42.00875076599798,-87.90687413400109
2626048,22709,Restaurant,Risk 1 (High),60632,2025-10-27T00:00:00.000,Complaint,Fail,41.80771447199459,-87.72739890961682
2626049,2786733,Grocery Store,Risk 3 (Low),60619,2025-10-27T00:00:00.000,Complaint,Fail,41.7367315481554,-87.60671702771381
2626051,1979165,Restaurant,Risk 1 (High),60647,2025-10-27T00:00:00.000,Canvass,Pass,41.929110009263226,-87.70723899728986
2626054,26898,Restaurant,Risk 1 (High),60660,2025-10-27T00:00:00.000,Canvass Re-Inspection,Pass,41.99551563607673,-87.66058139230817
2626055,2966497,Restaurant,Risk 1 (High),60654,2025-10-27T00:00:00.000,Canvass,Fail,41.890044957539516,-87.6376280637658
2626056,2484041,Restaurant,Risk 1 (High),60611,2025-10-27T00:00:00.000,Canvass,Fail,41.89576984662454,-87.62562855938958
2626057,2873269,Restaurant,Risk 1 (High),60622,2025-10-27T00:00:00.000,Complaint,Fail,41.89580774819584,-87.67675213462381
2626058,2589927,Restaurant,Risk 1 (High),60618,2025-10-27T00:00:00.000,Canvass,Pass,41.94301517823736,-87.68578694293062
2626060,3041342,Restaurant,Risk 1 (High),60620,2025-10-27T00:00:00.000,License,Pass,41.74730974866953,-87.6635054676502
2626062,2923949,Restaurant,Risk 1 (High),60608,2025-10-27T00:00:00.000,Short Form Complaint,Pass,41.83598843774932,-87.64608160187807
2626063,1237,Restaurant,Risk 1 (High),60603,2025-10-27T00:00:00.000,Complaint Re-Inspection,Pass,41.880591895360816,-87.63044232703336
2626064,2683446,Restaurant,Risk 2 (Medium),60657,2025-10-27T00:00:00.000,Complaint,Fail,41.93317720763094,-87.65936357447276
2626135,28484,Restaurant,Risk 2 (Medium),60634,2025-10-27T00:00:00.000,Complaint,Fail,41.937346136201676,-87.80687335235086
2626066,2653224,Grocery Store,Risk 1 (High),60639,2025-10-28T00:00:00.000,Canvass,Pass,41.92418914583158,-87.75822974122624
2626069,2890686,Restaurant,Risk 2 (Medium),60616,2025-10-28T00:00:00.000,Complaint,Fail,41.83095278930358,-87.62144916300736
2626071,2359451,Children's Services Facility,Risk 1 (High),60643,2025-10-28T00:00:00.000,License,Pass,41.706982259265786,-87.64775773310967
2626073,3031886,Restaurant,Risk 1 (High),60629,2025-10-28T00:00:00.000,License,Fail,41.78644723705288,-87.69790782922276
2626075,2658892,Restaurant,Risk 2 (Medium),60659,2025-10-28T00:00:00.000,Canvass,Pass,41.995704951379196,-87.68996400149155
2626076,2283990,Restaurant,Risk 1 (High),60639,2025-10-28T00:00:00.000,Canvass Re-Inspection,Pass,41.93121276602796,-87.77853673674818
2626077,2349670,Restaurant,Risk 2 (Medium),60618,2025-10-28T00:00:00.000,Canvass,Pass,41.946823399558674,-87.69353264259799
2626082,2641966,Restaurant,Risk 1 (High),60605,2025-10-28T00:00:00.000,Canvass Re-Inspection,Pass,41.87181181410728,-87.62431549922361
2626083,2590079,COOKING SCHOOL,Risk 1 (High),60613,2025-10-28T00:00:00.000,Canvass,Pass,41.94773174730859,-87.64734303203468
2626084,3051939,Restaurant,Risk 1 (High),60625,2025-10-28T00:00:00.000,License Re-Inspection,Pass,41.97577578783435,-87.71585211575645
2626086,2134695,School,Risk 2 (Medium),60609,2025-10-28T00:00:00.000,Canvass,Fail,41.8068085086253,-87.67365729859442
2626087,3031710,Restaurant,Risk 1 (High),60642,2025-10-28T00:00:00.000,License,Fail,41.910158768660544,-87.6486801722715
2626088,2626476,Restaurant,Risk 2 (Medium),60602,2025-10-28T00:00:00.000,Complaint Re-Inspection,Pass,41.88342263701488,-87.62802165207536
